GEOID20,District
080310047005010,1
080310047005011,1
080310047005012,1
080310047005013,1
080310047005014,1
080310047005015,1
080310047006000,1
080310047006001,1
080310047006002,1
080310047006003,1
080310047006004,1
080310047006005,1
080310047006006,1
080310047006007,1
080310047006008,1
080310047006009,1
080310047006010,1
080590119511000,2
080590119511001,2
080590119511002,2
080590119511003,2
080590119511004,2
080590119511005,2
080590119511006,2
080590119511007,2
080590119511008,2
080590119511009,2
080590119511010,2
080590119511011,2
080590119511012,2
080590119511013,2
080590119511014,2
080590119511015,2
080590119511016,2
080590119511017,2
080590119511018,2
080590119511021,2
080590119512000,2
080590119512001,2
080590119512002,2
080590119512003,2
080590119513000,2
080590119513001,2
080590119513002,2
080590119513003,2
080590119513004,2
080590119511019,2
080590119511020,2
080590119511022,2
080590119513005,2
080590119513006,2
080590119513007,2
080590119513008,2
080590119513009,2
080590119513010,2
080590119513011,2
080590119513012,2
080590119513013,2
080590119513014,2
080590119513015,2
080590119513016,2
080590119513017,2
080590119513018,2
080590119513019,2
080590119513020,2
080590119513021,2
080590119513022,2
080590119513023,2
080310047001007,1
080310047001009,1
080310047002002,1
080310047002003,1
080310047002006,1
080310047002007,1
080310047002008,1
080310047002009,1
080310047002010,1
080310047002011,1
080310047002012,1
080310047002013,1
080310047002014,1
080310047003000,1
080310047003001,1
080310047003002,1
080310047003003,1
080310047003004,1
080310047003005,1
080310047003006,1
080310047003007,1
080310047003008,1
080310047003009,1
080310047003010,1
080310047003011,1
080310047004000,1
080310047004001,1
080310047004002,1
080310047004003,1
080310047004004,1
080310047004005,1
080310047004006,1
080310047004010,1
080310047004011,1
080310047004012,1
080310047004013,1
080310046031000,1
080310046031001,1
080310046031002,1
080310046031003,1
080310046031004,1
080310046031005,1
080310046031006,1
080310046031007,1
080310046034000,1
080310046034001,1
080310046034002,1
080310046034003,1
080310046034004,1
080310046034005,1
080310046034006,1
080310046034011,1
080310046034012,1
080310046034013,1
080310046034014,1
080310046034015,1
080310046034016,1
080310046035000,1
080310046035001,1
080310046035002,1
080310046035003,1
080310046035004,1
080310046035005,1
080310046035006,1
080310046035007,1
080310046035008,1
080310046035009,1
080310046032000,1
080310046032001,1
080310046032002,1
080310046032003,1
080310046032004,1
080310046032005,1
080310046032006,1
080310046032007,1
080310046032008,1
080310046032009,1
080310046033000,1
080310046033001,1
080310046033002,1
080310046033003,1
080310046033004,1
080310046033005,1
080310046033006,1
080310046033007,1
080310046033008,1
080310046033009,1
080310046033010,1
080310046033011,1
080310046033012,1
080310046033013,1
080310046033014,1
080310046033015,1
080310046033016,1
080310046033017,1
080310046034007,1
080310046034008,1
080310046034009,1
080310046034010,1
080310047001008,1
080310047001010,1
080310047002000,1
080310047002001,1
080310047002004,1
080310047002005,1
080310156002017,1
080310156002018,1
080310156002019,1
080310156002020,1
080310156002021,1
080310156002022,1
080310156002023,1
080310156002024,1
080310156002025,1
080310156002026,1
080310156002027,1
080310156002028,1
080310156002029,1
080310156002030,1
080310156002031,1
080310156002033,1
080310156002034,1
080310156003000,1
080310156003001,1
080310156003002,1
080310156003003,1
080310156003004,1
080310156003005,1
080310156003006,1
080310156003007,1
080310156003008,1
080310156003009,1
080310156003010,1
080310156003011,1
080310156003012,1
080310156001000,1
080310156001001,1
080310156001002,1
080310156001003,1
080310156001004,1
080310156001005,1
080310156001006,1
080310156001007,1
080310156001008,1
080310156001009,1
080310156001010,1
080310156001011,1
080310156001012,1
080310156001013,1
080310156001014,1
080310156004000,1
080310156004001,1
080310156004002,1
080310156004003,1
080310156004004,1
080310156004005,1
080310156004006,1
080310156004007,1
080310156004008,1
080310156004009,1
080310156004010,1
080310119031003,1
080310119031004,1
080310119031005,1
080310119031006,1
080310119031007,1
080310119031008,1
080310119031009,1
080310119031010,1
080310119031011,1
080310119032005,1
080310119032006,1
080310119032007,1
080310119032008,1
080310119032009,1
080310119021006,1
080310119021007,1
080310119021008,1
080310119021009,1
080310119021010,1
080310119021013,1
080310119021014,1
080310119021015,1
080310119021016,1
080310119021017,1
080310119021024,1
080310119022009,1
080310119031000,1
080310119031001,1
080310119031002,1
080310119031012,1
080310119032000,1
080310119032001,1
080310119032002,1
080310119032003,1
080310119032004,1
080310119021011,1
080310119021012,1
080310119021022,1
080310119021023,1
080310119022000,1
080310119022001,1
080310119022002,1
080310119022003,1
080310119022004,1
080310119022005,1
080310119022006,1
080310119022007,1
080310119022008,1
080310119022010,1
080310119022011,1
080310119022012,1
080310119022013,1
080310119022014,1
080310119022015,1
080310119022016,1
080310119021000,1
080310119021001,1
080310119021002,1
080310119021003,1
080310119021004,1
080310119021005,1
080310119021018,1
080310119021019,1
080310119021020,1
080310119021021,1
080310048011000,1
080310048011001,1
080310048011002,1
080310048011003,1
080310048011004,1
080310048011005,1
080310048011006,1
080310048011007,1
080310048011008,1
080310048011009,1
080310048011010,1
080310048011011,1
080310048011012,1
080310048011013,1
080310048011014,1
080310048011015,1
080310048011016,1
080310048011017,1
080310048011018,1
080310048011019,1
080310048011020,1
080310048011021,1
080310048012000,1
080310048012001,1
080310048012002,1
080310048012003,1
080310048012004,1
080310048012005,1
080310048012006,1
080310048012007,1
080310048012008,1
080310048012009,1
080310157002000,1
080310157002001,1
080310157002002,1
080310157002003,1
080310157002004,1
080310157002005,1
080310157002006,1
080310157002007,1
080310157002008,1
080310157002009,1
080310157002010,1
080310157002011,1
080310157002012,1
080310157002013,1
080310157002014,1
080310157002015,1
080310157002016,1
080310157002017,1
080310157003000,1
080310157003001,1
080310157003002,1
080310157003003,1
080310157003004,1
080310157003005,1
080310157003006,1
080310157003007,1
080310157003008,1
080310157003009,1
080310157003010,1
080310157001000,1
080310157001001,1
080310157001002,1
080310157001003,1
080310157001004,1
080310157001005,1
080310157001006,1
080310157001007,1
080310157001008,1
080310157001009,1
080310157001010,1
080310157001011,1
080310157001012,1
080310157001013,1
080310157001014,1
080310157001015,1
080310157001016,1
080310157004000,1
080310157004001,1
080310157004002,1
080310157004003,1
080310157004004,1
080310157004005,1
080310157004006,1
080310119023000,1
080310119023001,1
080310119023002,1
080310119023003,1
080310119023004,1
080310119023005,1
080310119024000,1
080310119024001,1
080310119024002,1
080310119024003,1
080310119024004,1
080310119024005,1
080310119024006,1
080310120011000,1
080310048012010,1
080310048012011,1
080310048012012,1
080310048012013,1
080310048012014,1
080310048012015,1
080310048012016,1
080310048012017,1
080310048012018,1
080310048012019,1
080310048013000,1
080310048013001,1
080310048013002,1
080310048013003,1
080310048013004,1
080310048013005,1
080310048013006,1
080310048013007,1
080310048013008,1
080310048013009,1
080310048013010,1
080310048013011,1
080310157003011,1
080310157003012,1
080310157003013,1
080310157003014,1
080310055021000,1
080310055021001,1
080310055021002,1
080310055021003,1
080310055021004,1
080310055021005,1
080310055021006,1
080310055021007,1
080310055021008,1
080310055021009,1
080310055021010,1
080310055021011,1
080310055021012,1
080310055021013,1
080310055021021,1
080310120011001,1
080310120011002,1
080310120011003,1
080310120011004,1
080310120011005,1
080310120011006,1
080310120011007,1
080310120011008,1
080310120011009,1
080310055021014,1
080310055021015,1
080310055021016,1
080310055021017,1
080310055021018,1
080310055021019,1
080310055021020,1
080310055021022,1
080310055021023,1
080310055021024,1
080310055021025,1
080310055021026,1
080310120012000,1
080310120012001,1
080310120012002,1
080310120012003,1
080310120012004,1
080310120012005,1
080310120012006,1
080310120012007,1
080310055032000,1
080310055032001,1
080310055032002,1
080310055032003,1
080310055032004,1
080310055032005,1
080310055032006,1
080310055032007,1
080310055032008,1
080310055032009,1
080310055032010,1
080310055032011,1
080310055032012,1
080310055032013,1
080310055032014,1
080310055032015,1
080310055032016,1
080310055032017,1
080310055032018,1
080310055033000,1
080310055033001,1
080310055033002,1
080310055033003,1
080310055033004,1
080310055033005,1
080310055033006,1
080310055033007,1
080310055033008,1
080310055033009,1
080310055033010,1
080310055033011,1
080310055033012,1
080310055033013,1
080310055033014,1
080310055033015,1
080310120151000,1
080310120151001,1
080310120151002,1
080310120151003,1
080310120151004,1
080310120151005,1
080310120151006,1
080310120151007,1
080310120151008,1
080310120151009,1
080310120151010,1
080310120151013,1
080310120151014,1
080310120151015,1
080310120151016,1
080310120161003,1
080310120161004,1
080310120161005,1
080310120161006,1
080310120161007,1
080310120161008,1
080310120161009,1
080310120151011,1
080310120151012,1
080310120152001,1
080310120152002,1
080310120152003,1
080310120152004,1
080310120152005,1
080310120152006,1
080310120152007,1
080310120152008,1
080310120161000,1
080310120161001,1
080310120161002,1
080310120161010,1
080310120161011,1
080310120162002,1
080310120162003,1
080310120162004,1
080310120162005,1
080310120162006,1
080310120162008,1
080590120411000,2
080590120411001,2
080590120412000,2
080590120412001,2
080590120412010,2
080590120412011,2
080590120412012,2
080590120413000,2
080590120413002,2
080590120413011,2
080590120413012,2
080590120413013,2
080590120413014,2
080590120501000,2
080590120501001,2
080590120501002,2
080590120501003,2
080590120501004,2
080590120501005,2
080590120501006,2
080590120501007,2
080590120501008,2
080590120501009,2
080590120501010,2
080590120501011,2
080590120501012,2
080590120501013,2
080590120501014,2
080590120501015,2
080590120501016,2
080590120501017,2
080590120501018,2
080590120503000,2
080590120503001,2
080590120503002,2
080590120503003,2
080590120503004,2
080590120503005,2
080590120503006,2
080590120503007,2
080590120503008,2
080590120503009,2
080590120503010,2
080590120503011,2
080590120503012,2
080590120503013,2
080590120541000,2
080590120541001,2
080590120541002,2
080590120541003,2
080590120541010,2
080590120542000,2
080590120542001,2
080310120102000,1
080310120102001,1
080310120102002,1
080310120102003,1
080310120102004,1
080310120102005,1
080310120102006,1
080310120102007,1
080310120102008,1
080310120102009,1
080310120102010,1
080310120102011,1
080310120102012,1
080310120102013,1
080310120102014,1
080310120102015,1
080310120102016,1
080310120105003,1
080310120105004,1
080310120153000,1
080310120153002,1
080310120153003,1
080310120162000,1
080310120162007,1
080310120152000,1
080310120152009,1
080310120153001,1
080310120162001,1
080310120101000,1
080310120101001,1
080310120101002,1
080310120101003,1
080310120101004,1
080310120101005,1
080310120101006,1
080310120101007,1
080310120101008,1
080310120101009,1
080310120101010,1
080310120101011,1
080310120101012,1
080310120101013,1
080310120101014,1
080310120101015,1
080310120101016,1
080310120101017,1
080310120101018,1
080310120101019,1
080310120101020,1
080310120101021,1
080310120105000,1
080310120105001,1
080310120105002,1
080310120105005,1
080310120103000,1
080310120103001,1
080310120103002,1
080310120103003,1
080310120103004,1
080310120103005,1
080310120103006,1
080310120103007,1
080310120103008,1
080310120103009,1
080310120104000,1
080310120104001,1
080310120104002,1
080310120104003,1
080310120104004,1
080310120104005,1
080310120104006,1
080310006004014,1
080310008001000,1
080310008001001,1
080310008001002,1
080310008001003,1
080310008001004,1
080310008001005,1
080310008001006,1
080310008001007,1
080310008001008,1
080310008001009,1
080310008001010,1
080310008001011,1
080310008001012,1
080310008001013,1
080310008001014,1
080310008001015,1
080310008001016,1
080310008001017,1
080310008001018,1
080310008001019,1
080310008001020,1
080310008001021,1
080310008001022,1
080310008001023,1
080310008001024,1
080310008001025,1
080310008001026,1
080310010001000,1
080310010001001,1
080310010001002,1
080310010001003,1
080310010001004,1
080310010001005,1
080310010001006,1
080310010001007,1
080310010001008,1
080310010001009,1
080310010001010,1
080310010001011,1
080310010001012,1
080310010001013,1
080310010001014,1
080310010001015,1
080310010001016,1
080310010001017,1
080310010001018,1
080310010001019,1
080310010001020,1
080310010001021,1
080310010001022,1
080310010001023,1
080310010001024,1
080310010001025,1
080310010001026,1
080310010001027,1
080310010001028,1
080310010001029,1
080310010001030,1
080310010001031,1
080310010001032,1
080310010001033,1
080310010001034,1
080310010001035,1
080310010001036,1
080310010001037,1
080310010001038,1
080310010001039,1
080310010001040,1
080310010001041,1
080310010002000,1
080310010002001,1
080310010002002,1
080310010002003,1
080310010002004,1
080310010002005,1
080310010002006,1
080310010002007,1
080310010002008,1
080310010002009,1
080310010002010,1
080310010002011,1
080310010002012,1
080310010002013,1
080310010002014,1
080310010002015,1
